tcgId,foil,directLow,market,low,mid,high
212775,False,0.02,0.01,0.01,0.19,2.49
212775,True,0.09,0.09,0.09,0.31,9999.0
212776,False,0.06,0.03,0.01,0.21,2.49
212776,True,0.07,0.18,0.07,0.27,6.0
212777,False,0.08,0.08,0.05,0.2,5.08
212777,True,0.12,0.12,0.07,0.38,2.42
212778,False,0.13,0.09,0.03,0.25,5.1
212778,True,0.15,0.14,0.06,0.41,2.4
212779,False,0.01,0.01,0.01,0.19,2.49
212779,True,0.03,0.06,0.03,0.29,6.0
212780,False,0.01,0.01,0.01,0.2,9999.0
212780,True,0.06,0.1,0.06,0.27,2.0
212781,True,0.99,1.27,0.99,1.82,29.5
212781,False,0.55,0.66,0.48,1.04,18.99
212782,True,0.43,0.41,0.17,0.99,14.9
212782,False,0.21,0.23,0.2,0.5,7.99
212783,True,0.07,0.07,0.05,0.29,6.0
212783,False,0.02,0.02,0.01,0.2,2.49
212784,True,0.05,0.05,0.05,0.25,2.25
212784,False,0.01,0.01,0.01,0.2,3.14
212785,True,0.17,0.22,0.15,0.43,5.0
212785,False,0.11,0.12,0.07,0.27,3.41
212786,True,0.02,0.03,0.02,0.29,10.0
212786,False,0.01,0.02,0.01,0.17,2.49
212787,True,6.67,7.12,3.0,8.56,29.95
212787,False,1.26,1.63,1.0,2.31,29.99
212788,True,1.48,1.64,1.0,2.0,30.0
212788,False,0.44,0.47,0.25,0.75,19.99
212789,False,11.49,9.92,9.38,12.37,60.75
212789,True,,42.25,33.2,45.54,10000.0
212790,True,0.04,0.07,0.03,0.27,10.0
212790,False,0.01,0.01,0.01,0.18,2.76
212791,True,1.25,1.24,1.19,1.79,16.8
212791,False,,0.46,0.25,0.79,13.99
212792,True,1.44,1.87,1.25,1.93,19.99
212792,False,0.26,0.26,0.07,0.8,16.99
212793,False,1.75,1.71,1.05,2.12,15.99
212793,True,2.99,3.75,2.99,4.0,10000.0
212794,True,0.02,0.04,0.01,0.27,2.29
212794,False,0.01,0.01,0.01,0.18,2.49
212795,False,0.01,0.01,0.01,0.19,10.01
212795,True,0.08,0.09,0.05,0.28,6.0
212796,False,9.97,9.51,8.28,9.99,59.99
212796,True,38.64,33.29,32.99,40.61,80.0
212797,False,0.01,0.01,0.01,0.2,2.49
212797,True,0.1,0.13,0.05,0.3,2.0
212798,True,28.97,28.72,28.4,35.75,73.29
212798,False,8.62,7.13,6.0,8.46,50.0
212799,False,0.15,0.15,0.01,0.25,2.49
212799,True,0.21,0.33,0.2,0.44,3.43
212800,False,0.04,0.05,0.02,0.25,2.5
212800,True,0.09,0.13,0.05,0.38,6.0
212801,False,0.01,0.01,0.01,0.19,2.49
212801,True,0.03,0.07,0.03,0.27,1.7
212802,False,0.01,0.02,0.01,0.17,2.76
212802,True,0.02,0.03,0.02,0.3,6.0
212803,True,0.28,0.28,0.04,0.71,4.99
212803,False,0.24,0.24,0.13,0.49,10.0
212804,True,0.05,0.11,0.01,0.28,6.0
212804,False,0.01,0.01,0.01,0.17,2.49
212805,True,0.03,0.05,0.03,0.3,10000.0
212805,False,0.01,0.01,0.01,0.2,2.49
212806,False,0.02,0.02,0.01,0.21,9999.0
212806,True,0.07,0.12,0.06,0.35,2.0
212807,True,0.06,0.08,0.05,0.36,1.5
212807,False,0.02,0.02,0.01,0.25,2.5
212943,True,0.51,0.49,0.25,0.69,3.99
212943,False,,,,,
212945,True,0.42,0.42,0.05,0.53,3.99
212945,False,,,,,
212946,False,,,,,
212946,True,0.54,0.58,0.49,0.65,3.99
212947,True,0.18,0.41,0.18,0.48,4.99
212947,False,,,,,
212949,True,0.28,0.44,0.25,0.53,3.99
212949,False,,,,,
213553,True,,,,,
213553,False,,24.95,29.99,30.0,30.0
213637,False,0.23,0.23,0.05,0.25,4.99
213637,True,,,,,
213638,False,0.26,0.24,0.06,0.3,4.99
213638,True,,,,,
213639,False,0.01,0.01,0.01,0.16,5.02
213639,True,,,,,
213640,True,,,,,
213640,False,0.02,0.02,0.01,0.15,5.01
213641,False,0.02,0.02,0.01,0.17,5.02
213641,True,,,,,
213642,False,0.79,0.68,0.2,0.68,1.84
213642,True,,,,,
213643,True,,,,,
213643,False,4.26,3.82,2.5,3.89,999.99
213644,False,0.02,0.03,0.01,0.19,4.99
213644,True,,,,,
213649,True,,,,,
213649,False,0.12,0.12,0.1,0.29,4.99
213650,True,,,,,
213650,False,0.12,0.12,0.06,0.25,4.99
213651,True,,,,,
213651,False,2.43,2.19,0.49,1.87,2.95
213652,False,0.37,0.41,0.24,0.5,5.99
213652,True,,,,,
213658,True,,,,,
213658,False,0.02,0.04,0.01,0.2,4.99
213759,True,,,,,
213759,False,0.1,0.11,0.1,0.15,0.75
213760,True,,,,,
213760,False,0.14,0.19,0.14,0.2,1.99
213761,False,0.12,0.13,0.12,0.18,0.75
213761,True,,,,,
213762,True,,,,,
213762,False,0.14,0.17,0.1,0.2,0.75
213763,False,0.14,0.2,0.14,0.23,3.99
213763,True,,,,,
213765,False,0.11,0.14,0.11,0.16,0.49
213765,True,,,,,
213766,False,0.09,0.1,0.09,0.15,0.75
213766,True,,,,,
213767,False,0.14,0.19,0.14,0.22,0.49
213767,True,,,,,
213768,True,,,,,
213768,False,0.14,0.18,0.14,0.25,2.38
213801,True,,1.86,1.49,2.56,4.39
213801,False,2.48,2.05,1.25,2.46,4.39
213802,True,,2.65,1.58,2.65,5.0
213802,False,,2.1,1.07,2.76,4.07
213803,True,,4.08,3.57,4.21,5.23
213803,False,5.65,3.42,1.75,2.67,5.65
213804,True,,2.86,2.86,3.43,4.98
213804,False,,2.19,1.25,2.19,5.0
213805,False,0.97,1.31,0.65,1.3,3.99
213805,True,1.45,1.43,0.95,1.57,4.41
213806,False,,0.35,0.16,0.51,4.99
213806,True,,0.45,0.32,0.54,2.0
213807,False,0.3,0.47,0.3,0.48,2.09
213807,True,0.78,0.7,0.2,0.92,999.99
213808,True,1.0,0.86,0.5,1.02,4.99
213808,False,0.5,0.49,0.3,0.55,1.49
213809,True,,8.35,15.18,19.98,19.99
213809,False,,7.14,6.98,9.05,14.98
213810,True,,3.69,3.32,3.99,7.21
213810,False,,2.74,2.5,3.0,5.06
213811,True,1.47,1.17,1.0,1.47,2.77
213811,False,0.75,0.75,0.49,0.94,4.07
213812,False,0.21,0.21,0.21,0.46,4.07
213812,True,0.25,0.25,0.24,0.77,3.99
213813,True,,1.31,0.84,1.36,9.99
213813,False,0.91,0.91,0.5,0.98,3.99
213814,False,6.78,6.28,4.89,6.86,13.13
213814,True,9.0,8.66,6.16,8.66,17.63
213815,True,,0.59,0.42,0.99,2.26
213815,False,,0.28,0.03,0.42,4.07
213816,False,4.08,3.81,2.89,4.1,5.62
213816,True,,5.84,3.81,5.87,9.49
213817,False,0.78,0.81,0.5,0.99,5.99
213817,True,0.81,1.02,0.7,1.26,3.05
213820,False,,,,,
213820,True,,11.29,,,
213821,False,,,,,
213821,True,,17.27,,,
213822,True,,22.88,,,
213822,False,,,,,
213823,False,,,,,
213823,True,,17.88,,,
213825,False,,,,,
213825,True,,13.64,,,
213834,True,,4.95,3.07,5.24,8.99
213834,False,3.6,3.6,3.0,4.91,6.0
213840,False,1.14,1.18,0.74,1.21,5.49
213840,True,1.34,1.46,0.94,1.5,5.26
213843,False,,1.49,0.99,1.87,4.25
213843,True,,3.06,2.2,3.32,4.09
213888,True,,1.22,0.99,1.41,4.76
213888,False,1.09,0.81,0.45,0.98,5.01
213889,True,,0.25,0.16,0.66,3.08
213889,False,,0.25,0.2,0.49,4.99
213890,False,1.4,1.4,1.29,2.7,4.49
213890,True,3.65,3.65,2.11,3.65,6.13
213891,False,2.98,3.05,2.62,3.25,9.39
213891,True,6.94,7.98,6.82,7.74,9.3
213892,True,11.18,9.53,7.35,9.56,13.48
213892,False,,7.69,6.99,8.0,11.73
213893,False,0.27,0.29,0.04,0.48,16.89
213893,True,0.24,0.3,0.23,0.6,2.0
213894,False,,1.8,1.0,1.8,5.14
213894,True,,2.25,1.4,2.49,3.51
213895,False,1.48,1.52,0.5,1.52,6.13
213895,True,1.87,1.07,0.91,2.57,6.0
213896,False,0.47,0.42,0.35,0.75,4.99
213896,True,,0.51,0.4,1.16,5.0
213897,True,,1.12,0.98,1.41,12.0
213897,False,0.99,0.97,0.7,1.13,2.86
213898,False,,10.7,9.11,11.52,15.85
213898,True,12.24,11.29,11.39,12.89,21.99
213899,False,,0.86,0.51,0.98,1.79
213899,True,,1.48,1.0,1.52,5.5
213900,True,1.03,1.13,0.72,1.2,999.99
213900,False,0.44,0.44,0.29,0.75,3.0
213901,True,,,1.75,4.95,9.99
213901,False,1.41,1.91,1.33,2.21,8.49
213902,True,0.48,0.64,0.47,0.99,7.99
213902,False,,0.38,0.25,0.92,4.99
213903,True,,3.44,2.73,3.88,19.99
213903,False,1.95,1.94,1.53,2.07,3.81
213904,False,3.13,4.54,3.12,5.02,11.41
213904,True,5.03,11.06,4.26,7.26,26.95
213905,True,19.96,17.5,14.75,19.03,22.68
213905,False,,14.68,15.09,16.06,18.99
213906,False,,0.29,0.2,0.5,4.99
213906,True,,0.29,0.15,0.68,2.99
213907,False,,32.99,39.95,48.69,89.95
213907,True,,39.57,89.99,89.99,89.99
213908,False,,0.43,0.25,0.49,1.43
213908,True,0.54,0.49,0.54,1.27,4.99
213909,True,,,0.38,0.78,3.0
213909,False,,0.27,0.25,0.49,2.72
213910,False,,2.28,1.5,2.33,7.0
213910,True,,2.35,1.99,3.81,10.0
213911,True,,7.73,4.52,7.75,9.24
213911,False,4.2,4.9,4.12,6.92,12.99
213912,False,,0.54,0.25,0.74,1.63
213912,True,,0.89,0.5,1.1,4.07
213913,True,,0.85,0.7,1.0,4.99
213913,False,,0.69,0.4,0.83,4.99
213914,False,,4.92,3.3,5.36,6.35
213914,True,,6.1,5.0,6.23,7.95
213915,True,0.87,0.73,0.5,0.99,2.25
213915,False,0.47,0.47,0.35,0.75,6.0
213916,False,5.18,4.71,3.5,4.85,5.96
213916,True,,6.21,4.99,5.5,6.05
213917,True,12.96,13.13,11.0,13.45,19.94
213917,False,12.16,11.54,10.0,12.41,22.0
213918,True,,2.18,0.99,2.46,5.36
213918,False,,2.01,0.99,1.79,5.95
213919,False,,2.75,2.47,3.36,9.43
213919,True,,3.35,1.75,3.5,8.98
213920,False,2.56,2.53,1.99,2.96,6.76
213920,True,3.17,3.34,2.28,3.86,7.44
213921,False,,11.85,9.95,11.99,14.99
213921,True,12.69,11.55,10.0,12.69,15.88
213922,True,,1.58,0.75,2.15,9.95
213922,False,1.55,1.09,0.62,1.09,2.25
213923,True,,11.5,11.56,14.26,26.99
213923,False,,7.24,6.5,7.56,18.99
213924,False,,0.25,0.1,0.35,4.99
213924,True,,,0.2,0.85,1.99
213925,False,8.94,1.29,0.84,1.25,8.94
213925,True,4.89,1.6,1.19,1.58,4.89
213926,True,,1.51,1.12,1.51,5.06
213926,False,,1.03,0.69,1.1,4.44
213927,True,16.19,13.35,11.69,14.03,29.99
213927,False,12.98,12.36,11.39,12.72,15.02
213928,True,0.7,0.74,0.35,1.0,7.99
213928,False,0.46,0.46,0.32,0.55,2.75
213929,False,3.73,3.73,3.22,3.9,6.01
213929,True,,2.27,2.27,4.54,14.0
213930,False,,0.16,0.12,0.49,4.99
213930,True,,0.25,0.18,0.67,3.13
213931,True,1896.09,4.23,2.7,4.1,1896.09
213931,False,,4.6,3.0,4.6,6.1
213932,True,,2.6,1.65,3.2,10.19
213932,False,2.24,1.92,1.4,2.34,9.45
213933,True,,7.99,7.5,7.99,12.17
213933,False,5.92,5.51,5.0,6.65,19.04
213934,True,,9.51,7.45,10.04,16.13
213934,False,10.64,9.16,9.0,9.99,14.14
213935,True,,8.91,7.99,10.05,17.12
213935,False,8.98,8.76,7.99,9.29,16.66
213936,False,9.86,10.36,6.41,10.27,20.0
213936,True,10.38,13.62,10.23,13.76,49.99
213937,False,,0.53,0.48,0.81,2.86
213937,True,,,0.5,0.92,3.2
213938,True,0.71,0.94,0.54,0.97,6.99
213938,False,0.52,0.51,0.42,0.75,1.41
213939,False,,0.43,0.35,0.54,1.41
213939,True,,0.39,0.27,1.09,3.3
213940,False,,0.4,0.34,0.62,4.99
213940,True,0.86,0.78,0.35,1.0,5.9
213941,True,,0.51,0.29,0.9,2.0
213941,False,,0.42,0.4,0.55,3.0
213942,False,,0.19,0.1,0.49,2.0
213942,True,0.28,0.29,0.28,0.5,4.07
214068,True,3.93,4.08,3.4,4.32,5.88
214068,False,,,,,
214070,False,,,,,
214070,True,4.46,3.88,3.5,4.46,5.99
214071,True,0.33,0.48,0.33,0.5,5.0
214071,False,,,,,
214072,False,,,,,
214072,True,1.16,0.8,0.65,1.22,5.73
214073,False,,,,,
214073,True,0.42,0.45,0.3,0.53,1.98
214074,False,,,,,
214074,True,0.05,0.07,0.05,0.34,5.0
214075,False,,,,,
214075,True,0.08,0.09,0.08,0.35,5.0
214076,False,,,,,
214076,True,0.09,0.1,0.08,0.33,4.99
214077,False,,,,,
214077,True,,1.5,,,
214078,True,3.03,1.59,0.77,2.0,5.0
214078,False,,,,,
214079,True,,1.34,0.84,1.32,5.0
214079,False,,,,,
214080,True,0.05,0.05,0.05,0.33,5.0
214080,False,,,,,
214081,True,0.08,0.08,0.08,0.42,5.0
214081,False,,,,,
214082,True,0.07,0.1,0.07,0.25,5.0
214082,False,,,,,
214083,True,0.27,0.27,0.16,0.48,4.99
214083,False,,,,,
214085,False,,,,,
214085,True,0.19,0.22,0.19,0.43,999.99
214086,True,0.09,0.09,0.05,0.25,5.0
214086,False,,,,,
214087,True,0.09,0.1,0.05,0.36,5.0
214087,False,,,,,
214088,True,0.13,0.18,0.12,0.34,5.0
214088,False,,,,,
214089,False,,,,,
214089,True,0.1,0.11,0.09,0.34,5.0
214090,False,,,,,
214090,True,0.05,0.06,0.04,0.29,5.0
214091,False,,,,,
214091,True,0.05,0.05,0.05,0.25,5.0
214093,True,,8.24,10.58,11.0,11.5
214093,False,,5.0,4.75,5.32,6.79
214094,True,,6.04,8.0,8.1,8.19
214094,False,4.6,4.6,4.0,6.05,7.61
214095,True,,7.64,6.14,6.14,6.14
214095,False,7.81,8.31,2.18,7.81,8.0
214143,False,,,,,
214143,True,,0.34,0.34,0.68,4.99
214144,False,,,,,
214144,True,,8.9,8.62,18.4,34.62
214145,True,0.29,0.3,0.27,0.74,4.99
214145,False,,,,,
214146,False,,,,,
214146,True,,11.83,9.99,11.44,16.26
214147,False,,,,,
214147,True,0.62,0.62,0.43,0.99,4.99
214148,False,,,,,
214148,True,0.4,0.42,0.35,0.77,4.99
214149,False,,,,,
214149,True,,1.74,0.88,2.0,4.99
214150,False,,,,,
214150,True,,14.41,13.61,16.0,22.0
214151,False,,,,,
214151,True,0.73,0.76,0.46,1.0,4.99
214152,True,,0.56,0.48,0.82,3.5
214152,False,,,,,
214153,False,,,,,
214153,True,,2.18,1.67,2.59,5.0
214154,False,,,,,
214154,True,0.22,0.24,0.1,0.56,3.0
214155,True,,0.83,0.61,1.06,4.99
214155,False,,,,,
214156,False,,,,,
214156,True,,0.29,0.2,0.74,2.99
214157,True,3.4,3.42,2.75,4.46,20.97
214157,False,,,,,
214158,False,,,,,
214158,True,0.25,0.27,0.15,0.49,4.99
214159,True,0.25,0.34,0.25,0.58,4.99
214159,False,,,,,
214160,False,,,,,
214160,True,0.65,0.65,0.63,1.16,4.0
214161,True,,0.81,0.5,1.1,4.99
214161,False,,,,,
214162,False,,,,,
214162,True,1.87,2.04,0.99,2.03,4.99
214163,True,,2.72,1.86,3.1,7.93
214163,False,,,,,
214164,True,,0.48,0.4,0.86,4.99
214164,False,,,,,
214165,True,18.06,8.14,5.0,8.6,18.99
214165,False,,,,,
214166,True,1.76,2.19,1.76,2.57,5.0
214166,False,,,,,
214167,False,,,,,
214167,True,3.68,3.9,3.25,4.36,16.99
214168,True,,0.58,0.5,0.75,4.99
214168,False,,,,,
214169,True,,5.07,4.2,5.68,20.0
214169,False,,,,,
214170,False,,,,,
214170,True,1.14,1.14,1.0,1.51,4.99
214171,True,0.25,0.28,0.2,0.5,3.0
214171,False,,,,,
214172,True,3.88,4.98,3.88,4.99,8.99
214172,False,,,,,
214173,False,,,,,
214173,True,2.2,2.45,1.75,2.72,6.21
214174,False,,,,,
214174,True,3.49,3.63,2.31,3.82,6.0
214175,True,,0.46,0.32,0.77,4.14
214175,False,,,,,
214176,False,,,,,
214176,True,10.78,11.87,9.0,10.98,19.99
214177,False,,,,,
214177,True,0.24,0.29,0.24,0.67,3.3
214178,True,,3.18,1.75,3.99,17.99
214178,False,,,,,
214179,True,,6.07,4.9,6.26,7.89
214179,False,,,,,
214180,False,,,,,
214180,True,,0.28,0.2,0.68,40.0
214181,True,1.82,1.43,0.5,2.13,7.47
214181,False,,,,,
214182,False,,,,,
214182,True,3.6,4.88,3.6,4.98,21.99
214183,False,,,,,
214183,True,,5.14,4.81,5.94,8.99
214184,True,,0.85,0.66,1.18,69.0
214184,False,,,,,
214185,True,,0.42,0.41,0.82,4.99
214185,False,,,,,
214186,False,,,,,
214186,True,1.19,1.85,1.19,2.03,5.49
214187,True,0.59,0.92,0.59,1.28,5.0
214187,False,,,,,
214188,False,,,,,
214188,True,0.26,0.44,0.25,0.85,3.88
214189,False,,,,,
214189,True,1.97,1.97,1.6,2.99,7.99
214190,True,,1.36,0.75,1.5,5.0
214190,False,,,,,
214191,False,,,,,
214191,True,,10.04,6.99,8.99,14.99
214192,True,,10.05,6.74,9.65,19.98
214192,False,,,,,
214193,True,1.02,1.29,0.79,1.5,6.99
214193,False,,,,,
214194,True,,2.42,2.25,3.45,9.99
214194,False,,,,,
214195,False,,,,,
214195,True,4.49,2.28,3.0,6.99,174.64
214196,True,0.61,0.61,0.5,1.0,4.0
214196,False,,,,,
214197,False,,,,,
214197,True,15.0,17.64,14.79,17.55,29.99
214198,True,1.25,1.65,0.99,1.65,5.0
214198,False,,,,,
214199,True,0.68,0.68,0.2,0.99,4.99
214199,False,,,,,
214200,False,,,,,
214200,True,7.99,5.86,4.91,7.5,9.5
214201,False,,,,,
214201,True,,3.25,2.97,4.99,6.35
214202,True,0.91,1.14,0.5,1.14,4.98
214202,False,,,,,
214203,False,,,,,
214203,True,,17.24,16.42,19.27,23.76
214204,False,,,,,
214204,True,,2.83,2.75,3.5,4.99
214205,True,,8.85,8.67,10.03,14.49
214205,False,,,,,
214206,True,13.97,13.27,11.98,13.98,20.99
214206,False,,,,,
214207,False,,,,,
214207,True,15.24,15.22,14.16,15.64,30.0
214208,False,,,,,
214208,True,16.79,10.95,9.76,16.82,22.95
214209,False,,,,,
214209,True,16.22,15.93,15.45,16.45,29.99
214210,False,,,,,
214210,True,,1.02,0.87,1.38,5.0
214417,False,0.01,0.08,0.01,0.25,0.99
214417,True,,,,,
214418,False,0.01,0.01,0.01,0.25,5.04
214418,True,,,,,
214419,False,0.09,0.06,0.05,0.25,5.05
214419,True,,,,,
214421,False,0.17,0.15,0.09,0.35,0.99
214421,True,,,,,
214422,True,,,,,
214422,False,0.01,0.03,0.01,0.21,0.99
214552,False,0.02,0.04,0.01,0.25,5.04
214552,True,,,,,
214554,False,0.01,0.02,0.01,0.23,5.02
214554,True,,,,,
214560,True,,,,,
214560,False,0.11,0.11,0.06,0.25,0.99
214562,True,,,,,
214562,False,0.02,0.03,0.01,0.15,0.99
214563,True,,,,,
214563,False,0.02,0.02,0.02,0.25,0.99
214564,True,,,,,
214564,False,0.02,0.05,0.02,0.22,5.02
214565,False,0.01,0.01,0.01,0.2,0.99
214565,True,,,,,
214566,False,0.02,0.03,0.01,0.2,0.99
214566,True,,,,,
214567,False,0.01,0.02,0.01,0.17,0.99
214567,True,,,,,
214568,True,,,,,
214568,False,0.01,0.02,0.01,0.2,5.02
214569,False,0.01,0.03,0.01,0.21,5.03
214569,True,,,,,
214570,True,,,,,
214570,False,0.04,0.05,0.01,0.21,150.0
214571,False,0.03,0.11,0.01,0.25,1.0
214571,True,,,,,
214572,True,,,,,
214572,False,0.05,0.06,0.05,0.2,1.7
214573,False,,0.74,0.58,1.0,5.99
214573,True,,1.09,0.87,1.14,4.9
214574,False,,,,,
214574,True,,,,,
214833,False,24.97,24.97,19.02,24.35,34.94
214833,True,30.46,24.71,22.01,26.98,40.97
214834,True,79.86,74.33,71.69,82.95,199.95
214834,False,65.0,62.67,62.37,74.49,93.53
214835,True,199.99,181.67,199.99,229.99,1049.39
214835,False,177.61,162.57,165.0,183.75,300.0
214836,False,231.95,211.95,201.35,231.99,399.99
214836,True,279.99,245.14,255.0,290.19,1000.0
214837,True,20.89,20.4,18.87,22.27,35.99
214837,False,20.91,19.12,15.98,19.33,985.0
214838,False,99.95,55.68,74.99,89.97,173.95
214838,True,,79.44,81.0,89.99,118.0
214839,True,42.89,40.08,39.59,45.03,97.98
214839,False,41.95,40.1,32.99,43.07,999.99
214840,True,77.04,74.93,60.0,87.94,300.0
214840,False,,70.41,65.69,74.99,129.0
214841,True,79.86,76.06,69.14,79.99,109.99
214841,False,77.48,70.3,65.87,77.58,112.9
214842,True,129.25,112.44,110.47,129.99,300.0
214842,False,,102.81,99.5,109.99,124.99
214886,True,,,,,
214886,False,46.88,45.25,40.95,50.0,88.0
214887,False,8.98,8.43,6.5,9.99,39.99
214887,True,,,,,
214888,False,9.97,8.24,6.98,9.49,39.99
214888,True,,,,,
214889,False,10.42,10.89,6.29,11.0,39.99
214889,True,,,,,
214890,True,,,,,
214890,False,4.98,4.79,3.49,5.0,39.99
214891,False,,,,,
214891,True,8.54,9.95,7.5,10.0,49.98
214892,True,14.98,15.96,14.0,18.67,49.99
214892,False,,,,,
214893,False,,,,,
214893,True,48.14,33.24,30.5,35.19,224.01
214894,True,6.04,7.19,5.25,7.58,999.99
214894,False,,,,,
214895,False,,,,,
214895,True,2.99,2.74,1.72,3.0,999.99
214896,True,8.76,8.38,6.5,8.79,999.99
214896,False,,,,,
214897,True,6.49,5.12,4.21,6.6,999.99
214897,False,,,,,
214898,True,8.07,8.0,5.72,9.49,39.99
214898,False,,,,,
214899,False,,,,,
214899,True,7.22,8.13,6.28,8.13,39.99
214900,False,,,,,
214900,True,5.4,7.08,5.33,7.68,999.99
214901,False,,,,,
214901,True,7.23,7.28,6.23,9.52,39.99
214902,False,4.92,4.72,3.69,6.87,39.99
214902,True,,,,,
214903,False,18.99,16.59,15.0,18.04,49.99
214903,True,,,,,
214904,False,2.77,2.68,1.3,2.86,39.99
214904,True,,,,,
214905,False,5.84,4.55,3.95,6.79,39.99
214905,True,,,,,
214906,False,21.97,17.66,15.8,20.03,49.99
214906,True,,,,,
214945,True,,4.31,3.1,4.26,5.99
214945,False,,2.87,1.94,2.73,4.13
214946,False,0.48,0.73,0.48,1.41,4.49
214946,True,1.46,1.46,1.2,2.63,17.0
214947,False,3.01,4.11,3.01,3.79,7.5
214947,True,,5.5,7.99,8.5,10.0
214957,True,,,,,
214957,False,0.27,0.31,0.25,0.35,5.0
214958,False,0.78,0.95,0.69,0.81,2.99
214958,True,,,,,
215151,False,2.0,2.22,0.88,2.22,6.66
215151,True,3.38,3.71,2.5,3.67,7.61
215152,True,,10.4,10.0,12.2,14.85
215152,False,8.5,8.78,8.75,9.55,12.0
215311,True,14.89,13.96,13.94,15.62,44.7
215311,False,,,,,
215312,False,,,,,
215312,True,6.99,7.04,6.62,8.85,63.13
215313,True,47.49,47.28,44.25,49.2,143.97
215313,False,,,,,
215314,True,8.16,9.31,7.34,11.66,59.99
215314,False,,,,,
215318,True,2.4,2.63,1.79,2.79,6.23
215318,False,0.25,0.29,0.2,0.5,2.39
215319,True,3.31,3.11,3.08,4.88,25.47
215319,False,1.32,1.32,0.83,1.52,6.99
215320,True,13.97,14.29,11.0,15.0,29.78
215320,False,3.88,3.72,2.55,3.96,8.0
215321,True,1.44,1.44,0.97,1.7,4.99
215321,False,0.28,0.28,0.19,0.5,4.99
215322,False,1.58,1.52,0.48,1.89,3.0
215322,True,5.7,6.42,4.0,6.78,985.0
215323,True,1.76,2.07,1.76,2.83,13.18
215323,False,0.5,0.57,0.25,0.78,3.81
215326,False,11.99,11.05,9.0,11.14,19.95
215326,True,13.99,12.27,9.99,12.27,18.67
215329,True,0.89,0.88,0.44,1.13,10000.0
215329,False,0.8,0.74,0.08,0.95,6.23
215334,True,3.28,2.27,1.25,2.46,8.99
215334,False,,,,,
215335,False,,,,,
215335,True,7.33,7.06,6.0,8.0,25.0
215338,False,22.82,20.88,18.49,24.5,75.99
215338,True,23.66,23.66,20.0,25.94,47.99
215339,True,46.96,48.43,43.75,54.73,130.0
215339,False,28.0,28.2,25.99,32.6,69.99
215340,False,33.17,34.84,30.49,37.5,75.98
215340,True,61.0,64.28,61.0,69.68,125.0
215341,True,16.34,15.97,14.0,17.61,49.99
215341,False,16.15,14.15,12.5,16.5,985.0
215342,True,24.15,27.82,24.14,29.99,63.12
215342,False,18.85,17.52,16.0,19.72,49.99
215343,False,7.21,6.97,5.9,7.36,20.0
215343,True,7.46,7.24,6.15,8.0,19.99
215344,False,13.13,13.05,8.99,13.0,57.89
215344,True,23.25,20.49,18.64,22.75,50.0
215345,True,0.24,0.21,0.05,0.48,9.98
215345,False,0.19,0.19,0.1,0.27,2.5
215346,False,0.38,0.4,0.1,0.5,1.99
215346,True,,1.4,0.6,1.48,6.0
215347,False,0.14,0.15,0.07,0.45,4.55
215347,True,0.18,0.21,0.15,0.5,4.25
215348,False,0.42,0.49,0.4,0.95,18.99
215348,True,0.46,1.26,0.46,1.32,7.91
215349,True,9.99,11.3,8.5,11.68,100.0
215349,False,9.69,8.46,6.7,9.41,78.5
215350,True,9.41,9.71,7.01,10.88,10000.0
215350,False,8.28,8.69,6.98,10.15,64.99
215351,True,8.55,9.67,7.0,9.95,45.35
215351,False,8.21,8.69,6.5,9.28,64.99
215352,False,8.44,7.46,7.27,9.89,64.99
215352,True,,9.76,7.01,12.01,55.0
215353,False,2.98,3.57,1.99,4.25,14.99
215353,True,5.24,3.99,3.0,5.5,16.99
215354,True,5.39,5.56,4.0,6.57,19.99
215354,False,4.02,4.05,2.74,5.0,18.99
215355,False,8.48,9.04,7.91,11.28,69.99
215355,True,12.52,12.57,10.0,14.82,52.99
215356,False,8.27,8.87,7.29,9.95,69.99
215356,True,10.85,10.47,10.08,13.09,99.99
215357,True,22.95,24.07,16.8,27.0,59.99
215357,False,11.48,11.21,8.98,12.5,39.11
215358,False,9.36,9.21,7.01,9.56,69.99
215358,True,13.04,12.02,11.49,14.62,42.97
215359,False,9.99,9.55,7.95,10.33,69.99
215359,True,14.99,14.18,11.9,16.82,39.99
215360,True,0.93,1.28,0.8,1.52,8.0
215360,False,0.81,0.78,0.13,0.93,2.99
215361,True,,26.26,24.24,29.11,81.01
215361,False,11.8,10.59,9.97,13.99,71.25
215362,True,0.16,0.19,0.1,0.5,5.0
215362,False,0.09,0.16,0.05,0.41,10000.0
215363,True,0.04,0.04,0.01,0.26,6.0
215363,False,0.01,0.01,0.01,0.19,10000.0
215364,True,0.02,0.02,0.01,0.25,2.41
215364,False,0.01,0.03,0.01,0.23,2.25
215365,False,0.48,0.47,0.2,0.55,95.0
215365,True,0.58,0.59,0.35,0.63,999.99
215366,True,0.23,0.33,0.21,0.45,2.99
215366,False,0.1,0.2,0.1,0.4,4.21
215367,False,0.33,0.33,0.24,0.78,11.28
215367,True,0.92,1.08,0.69,1.67,19.99
215368,True,3.01,2.4,1.5,2.4,10000.0
215368,False,2.7,2.1,0.95,2.0,10000.0
215369,True,13.26,11.88,8.0,12.99,49.99
215369,False,,10.99,9.62,13.78,49.99
215370,False,0.25,0.36,0.18,0.73,11.85
215370,True,0.4,0.79,0.4,0.99,7.22
215371,True,2.45,2.3,1.5,2.5,13.42
